marks,n,author,title,date,content_ques
0,374,somelow (中毒者),[閒聊] 非婚生子女要來尋親,Mon Jun 25 03:44:31 2018,各位版友好我想問如果爸爸有外遇還有小孩可能是妹妹或是弟弟也有可能比自己大總之你們能以平常心看待嗎對方可能是外國人這兩天我手機突然跳出一封英文信對方是寫說他是我老爸的女兒已經成年了想要過來看看自己親生爸爸長怎麼樣之前他們的事情是我處理的但我姊跟我媽都不想面對也不想看到對方而我老爸現在已經回到媽媽身邊也閉口不談過去的荒唐事之前幫他處理外遇對象事情的時候他有說如果小孩長大要來看他請不要讓他知道因為他會受不了另外就是我當時有答應外遇那邊的人說如果10多年後小孩長大還想要來看一下提供自己染色體的人那就跟我聯絡結果真的寫信來了如果是各位你們會怎麼做抱歉標題下的有點亂因為我真的不知道該怎麼下這個標題
0,375,D477DOG (我不是低能兒),Re: [新聞] 綠帽夫提告不小心留「浮木」 通姦生子妻,Mon Jun 18 15:18:11 2018,通姦除罪化有一個說法是為了避免第三者和另一半的刑罰不平等原因是這樣的假如今天有老婆和小王通姦老公氣不過直接上訴但事實就是老公到最後通常會心疼老婆覺得為了小孩婚姻還是要維持比較好所以到最後常常都是老婆撤告反而只有小王被罰同理的小三也是一樣道理所以就有人提出通姦除罪化了畢竟一個巴掌拍不響這樣很不公平就是了 史上最強的問卦沒有之一
0,376,moshenisshit (嘻嘻),Re: [新聞] 女醫生子像別人 老公悲憤：遭辱綠光戰警,Sat Jun 16 13:09:22 2018,郭女則辯稱她在丈夫提告之前真的不知道女兒非丈夫親生因為她記得在女兒受胎前 只有與丈夫一人發生性關係直到全案偵查期間檢察官囑託調查局進行DNA鑑定她才確信女兒生父另有其人看完這段以後才知道原來台灣發展出隔空受孕的技術醫界原來有這種黑科技怪不得台灣醫界在國際上數一數二的強
0,377,caeasonfb (eason),[新聞] 女醫生子像別人 老公悲憤：遭辱綠光戰警,Sat Jun 16 10:42:46 2018,女醫生子像別人 老公悲憤遭辱綠光戰警知名婦產科郭姓女醫去年爆發婚變遭同為名醫的丈夫指控兩人女兒2015年出生後長相竟越來越像某醫界大老他前年將女兒毛髮送DNA鑑定果然驗出小孩非他親生怒向郭女提刑事通姦罪告訴及民事500萬元求償台北地院日前判郭女應賠250萬元判決書近日曝光郭女丈夫向法官強調自己被外界講成綠光戰警精神受重大損害判決指出郭女丈夫控訴他原不知妻子通姦真相用盡心力扶養女兒女兒僅2歲他就已花費超過100萬元全案鬧上法院後因為妻子過去常在媒體曝光這起家庭紛爭因此躍上各大媒體及網路版面有報導指他為綠光戰警網友也恣意揶揄他綠綠的替別人養小孩的蠢人郭夫認為郭女的通姦行為導致他除了背負遭家庭背叛的內心痛苦還要額外承受社會輿論的外界壓力受有精神上巨大痛苦悲不自勝夜不安寢因此向郭女求償非財產損失500萬元郭女則辯稱她在丈夫提告之前真的不知道女兒非丈夫親生因為她記得在女兒受胎前只有與丈夫一人發生性關係直到全案偵查期間檢察官囑託調查局進行DNA鑑定她才確信女兒生父另有其人郭女強調她一再回想記憶中僅有一次因為與丈夫吵架後心情不佳去喝酒當時醉到如何回到家都不記得她懷疑是在該次酩酊爛醉無意識下產生與其他男子受胎的可能但她仍然想不起是與誰發生性關係郭女還強調丈夫自稱寵愛女兒2年花百萬並非真實因為兩人自結婚以來丈夫都是自己賺錢自己花從未負擔小孩開銷也從未用於家庭開銷或給予她生活費另外丈夫在離婚前就與外遇對象同居去年7月離婚隔月隨即再婚顯然沒有所謂悲不自勝夜不安寢的情形她無須賠償郭夫500萬元請求法官駁回法官審酌郭女辯稱通姦行為是在酒醉無意識下發生但無法舉證說詞不足採信且郭女今年1月已被台北地院被依通姦罪判刑3月可易科罰金9萬元因此認為郭女通姦行為確實破壞郭夫婚姻圓滿幸福使其受有悲憤羞辱沮喪等精神上打擊法官並認為郭夫名氣堪比公眾人物因為此案遭受眾多揶揄名譽因而受損請求郭女負賠償責任洵屬正當而郭女自始至終未向丈夫道歉也未見悔意審酌雙方身分地位經濟狀況再考量郭女通姦所生女兒也曾帶給郭夫2年多的親子歡樂最後判決郭女應賠250萬元可上訴李奕緯台北報導心得 女生心事無人可訴只能藉酒澆愁已經很悽苦了 因此懷了別人的孩子卻不被丈夫體諒還告上法院判賠 台灣女權需要你我更多關心
0,378,pipiboygay (喜歡男人的男生),[問題] 外籍看護在台灣偷生子.可領台灣身分證嗎?,Mon Jun 4 08:11:42 2018,外籍看護來台工作之前沒有說明已經懷孕的情形只說本身就是那麼胖後來越來越胖卻也沒有產檢最近在台灣生下小孩了父母都是外籍都不是台籍請問這種情形小孩在台灣出生可以算是台灣人嗎將來需要幫他辦理台灣身分證嗎今天也看到類似新聞跟大家請教一下可見這情形很多都是這樣看護在房間產子剪臍帶 雇主一看驚呆照顧嘉義市議員張秀華媽媽的印尼籍看護日前突然在家裡房間生產熟練地自行剪斷臍帶原來這已經是她第5胎雇主看了嚇壞質疑來台灣工作為何沒有檢查懷孕在家生小孩出了人命誰來負責今日出版的聯合報報導年約40歲印尼籍看護工體型微胖張秀華母親曾問怎麼愈來愈胖但看護不提懷孕的事也沒產檢某日清晨看護工突然在住家房間產子她向張家前一位看護工求援這名看護打電話給張秀華的大嫂老闆娘妳別緊張喔xx在家生孩子了張秀華大嫂打開房門發現孩子已呱呱落地趕緊將產婦及嬰兒送到衛福部嘉義醫院這名看護到張家工作4個月到任前應該已知懷孕可能為保住工作未主動告知人力仲介業者也喊冤說絕不是知情不報是現在體檢無法強制要求外籍看護工驗是否有懷孕張秀華娘家媽媽大嫂等人也煮麻油蛋等料理幫忙坐月子雖然很難接受錯愕但人道上還是應該給些溫暖即時新聞中心綜合報導我是男生只愛男人我是0號希望真愛是溫柔體貼體毛豐盛身材高壯的1號好男人喜歡和不同國籍類型的帥哥猛男型男交友約會已記不得數不清和多少男人交往過了
0,381,likecurry119 (lendry),Re: [問題] 好奇台灣女性對婚姻生子的意識,Thu May 24 14:06:47 2018,不論是經濟因素或是近年女權的提升所造成之晚婚族暴增亦或是生育率愈來愈低這些都有政府官方數字趨勢我想大致上會往這個方向走至於到底要不要結婚這件事根本沒有什麼對錯想結就結啊不想結也不用為了結婚而結婚人生苦短就過自己想過的生活吧只要不要侵犯他人的權益就好何必事事都一定要符合世俗的眼光
0,384,n123456n (米修),[新聞] 62歲婦生子 全台最高齡自然產,Thu Mar 8 23:14:30 2018,我想這應該是特例其實周邊朋友3637歲求子都很辛苦光打針真的邊打邊流淚有的時候 自由時報各國超高齡多剖腹產 醫她可能是全球首例記者吳亮儀林惠琴台北報導六十二歲吳女士上月廿五日自然產下二九三○公克的男嬰全程僅花六十六分鐘協助生產停經後人工生殖 國健署將釐清有無違法不過吳女士停經後進行人工生殖國健署婦幼健康組長陳妙心分析依據人工生殖法第一胎是36年前 她退休後才想再生吳女士說第一胎是在卅六年前生下大女兒之後因工作忙碌而沒再懷孕直到退休後才想逾35歲是高齡產婦 逾45歲就是超高齡一般女性生殖年齡約廿到四十五歲在醫學上懷孕和生產時達卅四卅五歲就稱作高齡孕過去28年 高齡產婦比率暴增到4成台北長庚醫院婦產科主任蕭勝文替吳女士接生他說吳女士在懷孕初期一直很健康但廿九蕭勝文說只要身體保養得宜健康狀況良好即使年紀大一點也能夠選擇自然產相反地台北長庚醫院醫療團隊先讓麻醉科進行無痛分娩讓吳女士不用經歷產痛生產過程僅花六蕭勝文說目前母子倆身體都很好巡房時常不見媽媽原來她跑去給兒子哺乳了身體全家支持 空姐大姊與小弟同月同日生吳女士說家庭成員都全力支持先生陪同每次產檢還全程陪產大女兒是空服員媽媽
0,388,anne71anne71 (alongalone),[閒聊] 若有能力生孩子，想生男生還女生,Tue May 29 15:37:00 2018,如果有本錢生孩子本身蠻想要女孩的就是一種可以一起穿一樣衣服可以一起逛街的概念不過問了男朋友他說他最想要男生不要女生問他原因覺得以後女兒要是被欺負他絕對崩潰然後就聊起前幾天彰化那個被虐小女童的新聞但小男生也是有被肛的風險現在變態那麼多難道不生小孩是唯一解嗎
0,390,mokumi (mokumi),Re: [閒聊] 現在不想生孩子的比較多？？？,Wed Apr 25 21:34:12 2018,其實結婚的大多都還是有生只是生一個的佔比非常高 生育率有到1點多 就是平均還是有生一個只是大家忘記夫妻是兩個人 但是男生又不能生孩子 所以女生要一個人生兩個才會平穩的世不過育嬰假產假之類的請一次老闆就快抓狂了畢竟夫妻倆也算是有自己的孩子了 就不太會再嘗試生第二個了才會造成有種少子化 新聞說大家都不生孩子但是又覺得奇怪 看親朋好友的FB 有結婚的明明也都有生的好似有點矛盾的現象
0,392,cake51640 (uuuu4ni),[閒聊] 以前的人生孩子很厲害嗎,Fri Apr 20 18:10:56 2018,安安突然想到有很多朋友的家庭是兄弟姐妹有3個然後三個每個都只差一歲現在想想真的蠻厲害的欸就是生完在繼續生的概念
0,106,pauljet (我好慚愧我居然當過川黑),[閒聊] 韓國社會是不是對不生小孩較寬容,Mon Nov 18 21:23:43 2019,有很多韓國明星的婚姻都是不生小孩夫妻也是很恩愛在台灣幾乎不可能韓國社會是不是對不生小孩較寬容
0,107,ninimo (咖啡小屁孃),[討論] 以目前的情勢還敢生小孩嗎,Fri Nov 15 21:38:47 2019,各位安安是這樣的小妹每天都有在關注香港反送中以及選舉相關新聞尤其看到國民黨派出的候選人真的覺得芒果乾很重尤其是香港每天都有人受傷以及女性被抓走莫名變浮屍越看越害怕台灣會不會真的變香港網路上也一堆人說不想讓小孩以後不能戴口罩上街或是出門得帶著遺書所以想問問各位女孩們看到目前香港的情勢以及台灣的政治選舉狀況是否會影響到未來生小孩的意願呢手機排版請見諒
0,111,callhek (沒錢住帝寶),[問題] 外勞可以生小孩嗎？,Sat Oct 19 11:37:45 2019,洨女子住的破爛公寓裏面發現一戶人家有三四位外籍勞工朋友看他們撫養一位嬰兒也有在購買嬰兒用品東南亞勞工朋友可以生小孩並且在台灣扶養嗎戶籍算是台灣人
0,116,flower42 (栗悟飯與龜波功),[閒聊] 會想生小孩嗎？,Mon Sep 30 02:01:44 2019,
0,117,Oral (茄汁牛肉麵加辣),[閒聊] 有結婚沒生小孩=0 ?????,Sun Sep 29 10:52:25 2019,嘿yo最近學到一個等式但不確定是不是恆等式就是有結婚沒生小孩0這個等式不知道大家怎麼看蠻值得玩味的請大家分享一下看法謝囉
0,139,s9221320 (心中最軟的一塊),"[討論]以前生小孩給父母養,現在是養得癌父母小孩",Fri Jul 5 08:05:56 2019,以前常常看到現在歐吉桑歐巴桑的那輩人年輕時生小孩都可以丟給父母養然後現在好年輕父母不知道為啥養小孩以外孩要養得癌父母不然就是父母得癌躺在那邊要你養以外還在那邊要看你生小孩再不然就是已經是少子化裡面的年輕人了結果父母跟父母的父母都要少子化年輕人養為啥這年代的年輕人這麼衰小呢是因為不養經濟奇蹟時期爽一輩子的老人的年輕草莓族害的嗎
0,150,iamflash (荻原子荻),Re: [討論]嚮往結婚懷孕生小孩的女生有多少,Fri Jun 7 12:50:28 2019,結婚這檔事可以看作一個對未來的投資計畫投資有賺有賠以投資中消耗的勞動力金錢精神折損時間這些問題但是這個投資也會有一些回報夫妻的陪伴與孩子相處的時間人際關係的增加兩個家庭結合這些無形的收入因人而異每個投資標的狀況不同當然不投資也是個選項我只能說現代人的人均壽命很長得想個方法好好度過接下來的人生至於是那種形式就不一定了投資有賺有賠肉包子打狗一去不回謝謝大家
